0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
10,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
15,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
20,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
25,West 54th Street,0.0,0.0,62.43059283195461,1,(),0.0,0.0
30,West 54th Street,0.0,0.0,59.79359302771769,1,(),0.0,0.0
35,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
40,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
45,West 54th Street,0.0,0.0,3.010299956639812,0,(),0.0,0.0
